,Type,Name,Phone,Address,City,Pincode,Country,Timings,Mode_of_Payment,Currency,Link_to_profile
278,Pharmacy,SAI Care Medicines,(0261) 2733991,"B 6, Divyadarshan, Rander, Rushabh Char Rasta, Rander, Surat",Surat,395005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53485/sai-care-medicines
279,Pharmacy,SAI Jyoti Medical And General Store,9974022631,"1, Om SAI Jalaram Nagar, B/H Hari Nagar-2, Udhna, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53381/sai-jyoti-medical-and-general-store
280,Pharmacy,SAI Niketan Medical Store,(0261) 2543650,"Ratna Deep Society Althan Bhatar Road, Bhatar Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53436/sai-niketan-medical-store
281,Pharmacy,Sagar Medical Store,9925606505,"No: 1, Tejenrda Na Nake, Khodiya Nagar Road, Varachha Surat, Surat, SURAT",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53310/sagar-medical-store
282,Pharmacy,Sagar Medical Stores,(0261) 2554718,"Shop No-5, Ratna Nagar Society, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53248/sagar-medical-stores
283,Pharmacy,Samarth Medical & General Stores,(0261) 6946348,"9, Samarth Park, Vijay Nagar, Near Archana School, Umarwada, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53152/samarth-medical-general-stores
284,Pharmacy,Sandip Medical Store,9727054524,"A-01, Unn, Unngam Road, Un, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53258/sandip-medical-store
285,Pharmacy,Sangam Medical & General Stores,9724194504,"Shop No 8, Krishnadham Shopping Centre Vesu, Piplod, Main Road, Piplod, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53489/sangam-medical-general-stores
286,Pharmacy,Sanghavi Medical And Provision Stor...,(0261) 2687408,"5 Upper Ground Krishna Complex, Nr Gujarat Gas Circle, Adajan Road, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53223/sanghavi-medical-and-provision-stor
287,Pharmacy,Sanghavi Medical And Provisional St...,(0261) 2681922,"Adajan, Surat., Adajan Road, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53480/sanghavi-medical-and-provisional-st
288,Pharmacy,Sanjay Medical Agencies,(0261) 2410624,"B/1, Snehsagar Appartment, Shahpur, Saiyedpura, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53219/sanjay-medical-agencies
289,Pharmacy,Sanjeevani Medical Stores,(0261) 2470048,"Ground Floor, Laxmi Arcade, Opposite Banarsi Pan House, Timaliawad, Nanpura, Surat",Surat,395001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53169/sanjeevani-medical-stores
290,Pharmacy,Sanjivani Medical Store,7567777733,"Shop No 5, 6, JAY Complex, Hira Baug Circle, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53308/sanjivani-medical-store
291,Pharmacy,Sapana Medical Store,(0261) 2550672,"Shop No-8, Panchvati, Opp ,Oasis Hotel, Varachha Road, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53305/sapana-medical-store
292,Pharmacy,Sardar Medical & Provision Store,9427468200,"Shop No-1, Shivam Chambers, Station Road, Bardoli, Surat",Surat,394601,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53199/sardar-medical-provision-store
293,Pharmacy,Sarjan Medical Store,(0261) 2452430,"12/1233 Mathia Falia, Shahpore, Shahpore, SURAT",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53355/sarjan-medical-store
294,Pharmacy,Saurabh Medicines,(0261) 2651172,"Harsh Co Op Housing Society, Near Jamna Nagar Bus Stand, Ghod Dod Road, Ghoddod Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53491/saurabh-medicines
295,Pharmacy,Saurastra Patidar Trust Medical Sto...,(0261) 2555550,"Saurastra Patel Bhavan, 01, Sardar Chowk, Mini Bazar, Choryasi Varachha Road, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53183/saurastra-patidar-trust-medical-sto
296,Pharmacy,Savani Rameshbhai Odhavjibhai Puja Medic...,(0261) 2568272,"Plot-76, Ghanshyam Nagar, 2, Street No 20 Varachha Road, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53313/savani-rameshbhai-odhavjibhai-puja-medic
297,Pharmacy,Sejal Medical Store,9327333891,"3, Shaktinagar, Near Mahadev Temple, 60 Feet Road, Udhna, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53254/sejal-medical-store
298,Pharmacy,Shahkar Medical Stores,(0261) 2558519,"Plot No 3, Bhawani Nagar, L H Road, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53294/shahkar-medical-stores
299,Pharmacy,Shakti Medical Stores,(0261) 2572801,"Block No.44, Shop No.1/2, Shakti Vijay Soc, Nana Varacha, Nana Varaccha, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53298/shakti-medical-stores
300,Pharmacy,Shana Chemist,(0261) 2871786,"Shop No 1, Goodluck Shopping Center, Unn, Surat Navsari Road Unn Patia, Un, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53255/shana-chemist
301,Pharmacy,Shankeshwar Chemist,(0261) 2471567,"142 A Shankeshwar Complex, Majura Gate, Surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53315/shankeshwar-chemist
302,Pharmacy,Sharda Medical,9898177922,"B-1, New Haridham Society, Near Savita Hospital, 120 Feet Bamroli Road, Bamroli, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53383/sharda-medical
303,Pharmacy,Shashi Medical & General Store,9879448978,"Shop No. 24, Snehmudra Shooping Cantre, Varacha Road, Kapodra Char Rasta, Kapodra Char Rasta, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53301/shashi-medical-general-store
304,Pharmacy,Shashi Medical & Genl Store,(0261) 2573593,"24, Sneh Mudra Shopping, Kapodra, Char Rasta Udhana Magdalla Road, Magdalla, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53437/shashi-medical-genl-store
305,Pharmacy,Sheetal Medical Stores,9737243414,"786, Near Kribhco Township, Hazira Road, Kribhco Nagar, Surat",Surat,394515,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53509/sheetal-medical-stores
306,Pharmacy,Shital Medical Store,(0261) 3256915,"A-01,Kawas Patia, Hazira, Kawas, Hazira Surat, Surat",Surat,394270,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53513/shital-medical-store
307,Pharmacy,Shiv Darshan Medical Stores,9998219087,"Shop No. 1-2. Sundaram Apartment, Nr. Nutan Raw House, Palanpur Gam Road, Palanpur Jakat Naka, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53499/shiv-darshan-medical-stores
308,Pharmacy,Shiv Medical Store,(0261) 2490264,"Helena Trade, Opposite Sadhana Hospital, Unapani Road, SURAT",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53356/shiv-medical-store
309,Pharmacy,Shiva Medical Stores,9898614191,"4/896, Pani Ni Tanki, Nr Rajat Hospital, Cinema Road, Station Road, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53361/shiva-medical-stores
310,Pharmacy,Shivam Medical,(0261) 3124282,"379, Satyanarayan Society, B/H Rachana Society, Kapodara Char Rasta, Kapodra, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53267/shivam-medical
311,Pharmacy,Shivam Medical Store,9925392433,"Shop No. 1, Plot No. 21, Sumul Desai Wadi, Udhana Darvaja, Khatodara Road, Udhna, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53200/shivam-medical-store
312,Pharmacy,Shivkrupa Medical,9737521740,Kim,Surat,394110,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/82058/shivkrupa-medical
313,Pharmacy,Shivkrupa Medical & Provision Store,(0261) 2233800,"Shop No G/29,Bhatar Road, Opp Vidhya Bharati School, Silver Point, Bhatar Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53438/shivkrupa-medical-provision-store
314,Pharmacy,Shree Ambica Medical Store,(0261) 2433875,"Saiyedpura, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53191/shree-ambica-medical-store
315,Pharmacy,Shree Gurunanak Medical Store,(0261) 2232221,"8, Umiya Nagar, Bhatar Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53151/shree-gurunanak-medical-store
316,Pharmacy,Shree Hari Medical Store,(0261) 2420363,"3 Mani Bag Society, Opp People Bank, Katargam Road, Katargram, Surat",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53395/shree-hari-medical-store
317,Pharmacy,Shree Jalaram Medicals,(0261) 2552258,"2 ,Tapi Baug Shopping Center, Varachha Road, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53246/shree-jalaram-medicals
318,Pharmacy,Shree Mahalaxmi Medical Store,(0261) 2369040,"2/1248, Shop 4, Sankdi Street, Sagrampura, Surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53281/shree-mahalaxmi-medical-store
319,Pharmacy,Shree Mahavir Medical & General Sto...,(0261) 6950482,"Near Polytecnic Girls College, Jolly Plza, Surat HO, SURAT",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53218/shree-mahavir-medical-general-sto
320,Pharmacy,Shree Mahavir Medical & General Store,9974572200,"Shop No-G/2-3, Sardhdha Complex, Kapodra Char Rasta, Kapodra, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53303/shree-mahavir-medical-general-store
321,Pharmacy,Shree Medical & General Store,9924344751,"Jagdamba Industrial-Plot No-56-Ganeshnagar, Pandesara Gidc, Pandesara, SURAT",Surat,394221,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53329/shree-medical-general-store
322,Pharmacy,Shree Morpiya Medical Store,(0261) 2465544,"3rd Floor, 304, Kashi Plaza, Majura Gate, SURAT",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53457/shree-morpiya-medical-store
323,Pharmacy,Shree Nathji,(0261) 2236650,"R.k Point, Basement Shop 1.2.3, Near Gurudware Hospital, Bhatar Road, Bhatar Road, SURAT",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53444/shree-nathji
324,Pharmacy,Shree Parhwa Medsical Stores,(0261) 2419477,"A-01,Creative Corner, Opp Old Vitthalwadi Main Road,, Nanavat, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53411/shree-parhwa-medsical-stores
325,Pharmacy,Shree Punit Chemist,9374725959,"Mohini Complex, Kamrej, Kamrej Char Rasta, Surat",Surat,394185,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53202/shree-punit-chemist
326,Pharmacy,Shree Ram Medical Stores,(0261) 2418710,"12 283, Durgapura Limda Chowk Sheri Na Naka, Main Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53184/shree-ram-medical-stores
327,Pharmacy,Shree SAI Medical Stores,(0261) 3222637,"1/891, Athugar Maholla, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53421/shree-sai-medical-stores
328,Pharmacy,Shree Sai Medical Store,9913656813,"Silicon Park, Near Pramukh Doctor House, Parvat Patia, Surat",Surat,395010,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53174/shree-sai-medical-store
329,Pharmacy,Shree Sainath Medicals,9974101502,"G-4,Silicon Park, Parvat Patia, Nr.pramukh Doctor House, Parvat Patia, Surat",Surat,395010,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53263/shree-sainath-medicals
330,Pharmacy,Shree Yogeshwari Medical Store,(0261) 2552013,"B 33 Swati Society, Tilak Nagar, L H Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53348/shree-yogeshwari-medical-store
331,Pharmacy,Shree Yogi Medicals,9426847602,"Shop No 7 3rd Floor Siddhi Complex, Care &amp; Caur Hospital, City Light Road, Citylight Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53488/shree-yogi-medicals
332,Pharmacy,Shri Homoeopathic Medical Store,7802924064,"Sahyog Shopping Center, Opposite Dena Bank, Udhna Main Road, Surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53321/shri-homoeopathic-medical-store
333,Pharmacy,Shri Krishna Medico & General Store,9879164503,"4, Samrat Park, Opp.bsnl Office, Palanpur Patiya, Palanpur Patia, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53486/shri-krishna-medico-general-store
334,Pharmacy,Shri Shri Medical Store,(02626) 293444,"Nr. Adarsh Guest House, Station Road, Vyara, Surat",Surat,394650,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53402/shri-shri-medical-store
335,Pharmacy,Shrijee Medical Store,9427177217,"No 2, Baroda Pristage, B B Complex, Varachha Main Road, Surat, SURAT",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53312/shrijee-medical-store
336,Pharmacy,Shrinathji Chemist,9898493495,"B/2, Rajlaxmi Complex, Dabholi Cross Road, Ved Road, Surat",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53400/shrinathji-chemist
337,Pharmacy,Shriram Medical And Provision Store,(0261) 2485483,"5 Shiv Rajani Shopping Centre, Opp Mamta Juice Centre Shiganpur, Char Rasta, Katargram, Surat",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53394/shriram-medical-and-provision-store
338,Pharmacy,Shubham Medical Stores,(0261) 2451469,"6/592, Moti Sheri, Galemandi, Kotsafil Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53414/shubham-medical-stores
339,Pharmacy,Siddheshwar Medicals,9228238437,"6, Vikram Nagar Society, Punagam, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53260/siddheshwar-medicals
340,Pharmacy,Sifa Medical Stores,(0261) 2871800,"A-01, Opp Sabji Market, Unn, Ta Choryasi, Un, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53256/sifa-medical-stores
341,Pharmacy,Sindh Ayurvedic Pharmacy,(0261) 2427422,"Opp New Police Station, Chautapul, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53336/sindh-ayurvedic-pharmacy
342,Pharmacy,Sitaram Medical & Pro Store,9825768019,"48,New Baroda Pristage, Varachha Road, Raghu Bhavan, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53297/sitaram-medical-pro-store
343,Pharmacy,Sitaram Medical Store,9879191121,"Kadodara, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53373/sitaram-medical-store
344,Pharmacy,Smaile Medicine,9725181333,"A-6, Swapna Srushti Complex, Opp. T.v.s. Auto Point, Nr. Saibaba Mandir, Parvat Patia, Surat",Surat,395010,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53264/smaile-medicine
345,Pharmacy,Soham Medical Store,(0261) 2531887,"157, Kubernagar 1, Near Katargam Darwaja, Katargram, SURAT",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53390/soham-medical-store
346,Pharmacy,Spaico Pharmacy,(0261) 2414767,"11718 Bushra Appartment, Masala Galli, Shahpore, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53185/spaico-pharmacy
347,Pharmacy,Sterling Medicines,9377794100,"L 6 Kiran Chamber, Nr Chamunda Restaurant, Ring Road, Ring Road, Surat",Surat,395002,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53141/sterling-medicines
348,Pharmacy,Stuti Medical & General Store,9725782830,"10, Vrundavan Raw House, Opposite Ramji Mandir, Pandesara, Surat",Surat,394221,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53162/stuti-medical-general-store
349,Pharmacy,Subham Medical,8511988306,"SAI Pujan Resident, Amroli, Surat",Surat,394107,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53359/subham-medical
350,Pharmacy,Suddha Medical Store,(0261) 2760793,"Shop No-3, Ranpole, Adajan Dn, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53473/suddha-medical-store
351,Pharmacy,Sumukh Medical,8128652120,"Green House, Opposite Torrent Power, Kailashnagar, Nanpura, Surat",Surat,395001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53285/sumukh-medical
352,Pharmacy,Sun City Chemist,(0261) 2233432,"U 204, Kanchanjangha Complex, Near Bhatar Char Rasta, Bhatar Road, Ankhleswar Industial Industris, Surat",Surat,395001,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53282/sun-city-chemist
353,Pharmacy,Sunil Medical Agencies,(0261) 2412210,"Shop No 12/185, Rani Talao Opp Musalman Tekra, Renuka Street, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53153/sunil-medical-agencies
354,Pharmacy,Sunlit Medical Store,(0261) 2778778,"Adajan Patia, Near Adajan Circle, Olpad, Surat",Surat,395005,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53232/sunlit-medical-store
355,Pharmacy,Suraj Medical & General Stores,(0261) 6956295,"Shop No. 36, Shantikunj Shoping Center, Palanpur Jakat Naka, Mini Veerpur Road, Palanpur Jakat Naka, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53498/suraj-medical-general-stores
356,Pharmacy,Suraj Medical Store,(02622) 229718,"Near Alankar Cinema, Ten Road, Bardoli, Surat",Surat,394601,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53229/suraj-medical-store
357,Pharmacy,Suvidha Medical Stores,(0261) 2767563,"22 Mangalmurti Apartments, Limda Chowk, Rander Rd, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53337/suvidha-medical-stores
358,Pharmacy,Suyog Medical Store,9427151260,"Shop No.1, Near Shraddha Hospital, M G Road, Bardoli, Surat",Surat,394601,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53228/suyog-medical-store
359,Pharmacy,Tanish Medical Stores,(0261) 6950944,"11, Varsha Society, Vibhag - 2, L P Savani School Shopping Center, L H Road, Matawadi, Varachha Road, Surat",Surat,395006,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53309/tanish-medical-stores
360,Pharmacy,Tejani Medical Centre,(0261) 2521891,"Dabholi Circle, Ved Road, SURAT",Surat,395004,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53142/tejani-medical-centre
361,Pharmacy,Topaz The Furniture World,(0261) 2254947,"Chandni Chowk, Piplod, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53150/topaz-the-furniture-world
362,Pharmacy,Tulsi Medical,9427165140,"A/R/13 Shop No 3 Deepmala Complex, Udhna, Road No 1, Mahatma Gandhi Road, Udhna, Surat",Surat,394210,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53257/tulsi-medical
363,Pharmacy,Vadheshwari Medical Stores,9825112423,"383, Varsha Society, B/W Sarvoday Vidhyalay, Lambe Hanuman Road, Surat Ho, Surat",Surat,395003,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53415/vadheshwari-medical-stores
364,Pharmacy,Vaibhav Chemist,(0261) 2747705,"12, Garden View Apartment, Adajan, Honey Park Road, Adajan Dn, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53503/vaibhav-chemist
365,Pharmacy,Vardhman Medical Store,(0261) 2650012,"Ug 6, Sarela Shopping Centre, Ghoddod Road, Surat",Surat,395007,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53346/vardhman-medical-store
366,Pharmacy,Videhkrupa Medical Store,9662023746,"12, Shiv Campus, Near L P Savani Circle, Behind Drishti Complex, Adajan Dn, Surat",Surat,395009,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53469/videhkrupa-medical-store
367,Pharmacy,Vijay Medico,(0261) 6456844,"G-1, Shankheshwar Complex, Opposite Parvat Patia, Puna Kumbhariya Road, Parvat Patia, Surat",Surat,395010,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53180/vijay-medico
368,Pharmacy,Vijay Medicos,9033600940,"Shop 31,Silver Plaza Complex, Gandhi Road, Bardoli, Surat",Surat,394601,India,Monday-Sunday 8am - 9pm,Cash,INR (Indian Rupees),https://www.medicineindia.org/pharmacy-chemist-drugstore-details/53231/vijay-medicos
